session_id	topic_id	query	query_id	doc_url	id
20	21	hydropower hydroelectric renewable dams fuels	0	https://www.eia.gov/energyexplained/hydropower/	206
20	21	hydropower hydroelectric renewable dams fuels	0	https://climatescience.org/advanced-energy-hydro	207
20	21	hydropower hydroelectric renewable dams fuels	0	https://www1.agric.gov.ab.ca/$department/deptdocs.nsf/ba3468a2a8681f69872569d60073fde1/55ddc7f148334ac687256bdf00611610/$FILE/Hydroelectric.pdf	208
20	21	hydropower hydroelectric renewable dams fuels	0	https://www.pnas.org/doi/10.1073/pnas.1809426115	209
21	22	mitigating guns banning violence constitutional	0	https://www.judiciary.senate.gov/imo/media/doc/Major%20Cities%20Chief%20Association%20(MCCA)%20statement.pdf	210
21	22	mitigating guns banning violence constitutional	0	https://publichealth.jhu.edu/2022/the-supreme-courts-ruling-on-guns	211
21	22	mitigating guns banning violence constitutional	0	https://abcnews.go.com/US/amendment-losing-relevance-gun-debate/story?id=79474562	212
21	22	mitigating guns banning violence constitutional	0	https://www.bu.edu/articles/2022/pov-new-federal-gun-safety-legislation-undermined-by-scotus-decision/	213
21	22	mitigating guns banning violence constitutional	0	https://www.americanbar.org/content/dam/aba/administrative/public_education/resources/gun_violence/gun_violence_full_publication.authcheckdam.pdf	214
21	22	mitigating guns banning violence constitutional	0	https://www.nytimes.com/2013/02/13/us/politics/constitutional-issues-become-focus-of-gun-debate.html	215
21	22	mitigating guns banning violence constitutional	0	https://www.nytimes.com/2022/06/23/us/supreme-court-ny-open-carry-gun-law.html	216
21	22	mitigating guns banning violence constitutional	0	https://www.nbcnews.com/politics/supreme-court/supreme-court-says-second-amendment-guarantees-right-carry-guns-public-rcna17721	217
21	22	mitigating guns banning violence constitutional	0	https://www.researchgate.net/publication/228234512_Would_Banning_Firearms_Reduce_Murder_and_Suicide_A_Review_of_International_Evidence	218
21	22	mitigating guns banning violence constitutional	0	https://www.cwla.org/the-impact-of-gun-violence-on-children-families-communities/	219
22	23	homicides massacre hobart shooting arthur	0	https://en.wikipedia.org/wiki/Port_Arthur_massacre_(Australia)	220
22	23	homicides massacre hobart shooting arthur	0	https://en.wikipedia.org/wiki/Martin_Bryant	221
22	23	homicides massacre hobart shooting arthur	0	https://en.wikipedia.org/wiki/List_of_massacres_in_Australia	222
22	23	homicides massacre hobart shooting arthur	0	https://en.wikipedia.org/wiki/Port_Arthur_massacre_(China)	223
22	23	homicides massacre hobart shooting arthur	0	https://en.wikipedia.org/wiki/Gun_laws_of_Australia	224
22	23	homicides massacre hobart shooting arthur	0	https://www.britannica.com/event/Port-Arthur-Massacre	225
22	23	homicides massacre hobart shooting arthur	0	https://www.history.com/this-day-in-history/port-arthur-massacre-in-australia	226
22	23	homicides massacre hobart shooting arthur	0	https://www.nma.gov.au/defining-moments/resources/port-arthur-massacre	227
22	23	homicides massacre hobart shooting arthur	0	https://www.theguardian.com/world/2016/mar/15/it-took-one-massacre-how-australia-made-gun-control-happen-after-port-arthur	228
22	23	homicides massacre hobart shooting arthur	0	https://www.abc.net.au/news/2021-09-29/nitram-port-arthur-massacre-movie-tasmanians-justin-kurzel/100499548	229
23	24	bull drinks drink red ban	0	https://www.medicalnewstoday.com/articles/5753	230
23	24	bull drinks drink red ban	0	https://www.bbc.com/news/uk-46884997	231
23	24	bull drinks drink red ban	0	https://www.redbull.com/mea-en/energydrink/does-red-bull-energy-drink-contain-any-doping-substances	232
23	24	bull drinks drink red ban	0	https://www.thetimes.co.uk/article/red-bull-to-be-banned-for-children-over-health-fears-5sk7g37q5	233
23	24	bull drinks drink red ban	0	https://www.drinks-insight-network.com/comment/energy-drinks-marketing-faces-tough-times-ahead/	234
23	24	bull drinks drink red ban	0	https://www.quora.com/Why-is-Red-Bull-banned-in-countries-like-Iran	235
23	24	bull drinks drink red ban	0	https://kathmandupost.com/money/2019/06/24/government-bans-import-of-red-bull-and-flavoured-synthetic-drinks	236
23	24	bull drinks drink red ban	0	https://www.reuters.com/article/us-france-redbull-idUSL1576964720080715	237
23	24	bull drinks drink red ban	0	https://www.abc.net.au/news/2018-08-30/uk-to-ban-children-from-buying-energy-drinks/10184612	238
23	24	bull drinks drink red ban	0	https://www.belfasttelegraph.co.uk/imported/red-bull-drink-banned-28302576.html	239
24	25	dehumidifier buy value money makes	0	https://www.goodhousekeeping.com/appliances/g27192069/best-dehumidifier/	240
24	25	dehumidifier buy value money makes	0	https://www.nytimes.com/wirecutter/reviews/best-dehumidifier/	241
24	25	dehumidifier buy value money makes	0	https://www.donmarcompany.com/about-us/blog/2021/june/are-dehumidifiers-worth-the-investment-/	242
24	25	dehumidifier buy value money makes	0	https://www.expertreviews.co.uk/home-appliances/1405810/best-dehumidifiers	243
24	25	dehumidifier buy value money makes	0	https://www.choice.com.au/home-and-living/cooling/dehumidifier/articles/what-does-a-dehumidifier-do	244
24	25	dehumidifier buy value money makes	0	https://www.tomsguide.com/best-picks/best-dehumidifiers	245
24	25	dehumidifier buy value money makes	0	https://www.nbcnews.com/select/shopping/best-affordable-dehumidifiers-ncna1268812	246
24	25	dehumidifier buy value money makes	0	https://www.consumerreports.org/dehumidifiers/best-dehumidifiers-under-250-a7084416641/	247
24	25	dehumidifier buy value money makes	0	https://www.consumerreports.org/cro/dehumidifiers/buying-guide/index.htm	248
24	25	dehumidifier buy value money makes	0	https://www.amazon.com/Best-Sellers-Dehumidifiers/zgbs/home-garden/267557011	249
25	26	destinations travel vacation compare research	0	https://www.researchgate.net/publication/249701035_A_Comparison_of_Main-Destination_Visitors_and_Through_Travelers_at_a_Dual-Purpose_Destination	250
25	26	destinations travel vacation compare research	0	https://www.researchgate.net/publication/257603449_Understanding_vacation_destination_choice_through_travel_motivation_and_activities	251
25	26	destinations travel vacation compare research	0	https://www.phocuswright.com/Travel-Research/Research-Updates/2020/destination-and-vacation-decision-make-planning-and-timing	252
25	26	destinations travel vacation compare research	0	https://blog.accessdevelopment.com/tourism-and-travel-statistics-the-ultimate-collection	253
25	26	destinations travel vacation compare research	0	https://link.springer.com/article/10.1007/s40558-021-00201-w	254
25	26	destinations travel vacation compare research	0	https://www.destinationanalysts.com/insights-updates/	255
25	26	destinations travel vacation compare research	0	https://www.wowessays.com/free-samples/example-of-research-report-comparing-two-travel-destinations-milan-and-buenos-aires-report/	256
25	26	destinations travel vacation compare research	0	https://nextvacay.com/how-to-research-travel-destinations	257
25	26	destinations travel vacation compare research	0	https://global-goose.com/20-ways-research-travel-destination-go/	258
25	26	destinations travel vacation compare research	0	https://scholarworks.bgsu.edu/cgi/viewcontent.cgi?article=1381&context=visions	259
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.smartprix.com/dehumidifiers/?sort=price&page=2	260
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.homeadvisor.com/cost/heating-and-cooling/dehumidifier/	261
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.amazon.com/dehumidifiers/b?ie=UTF8&node=267557011	262
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.amazon.com/Dehumidifier-Basements-HUMILABS-Dehumidifiers-Intelligent/dp/B09FXNYHHB	263
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://ecocostsavings.com/cost-to-run-dehumidifier/	264
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.tomsguide.com/best-picks/best-dehumidifiers	265
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.bestbuy.com/site/shop/dehumidifier-cost	266
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.idealhome.co.uk/property-advice/how-much-does-it-cost-to-run-a-dehumidifier-298272	267
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://learnmetrics.com/cost-of-running-a-dehumidifier/	268
26	27	dehumidifier dehumidifiers specifications expensive price	0	https://www.nytimes.com/wirecutter/reviews/best-dehumidifier/	269
27	28	breeds bred designer purebred dog	0	https://www.rover.com/blog/designer-dog-breeds/	270
27	28	breeds bred designer purebred dog	0	https://www.thesprucepets.com/what-is-a-designer-dog-breed-1118093	271
27	28	breeds bred designer purebred dog	0	https://vcahospitals.com/know-your-pet/designer-dog-breeds	272
27	28	breeds bred designer purebred dog	0	https://www.petassure.com/new-newsletters/whats-the-difference-designer-or-hybrid-breeds/	273
27	28	breeds bred designer purebred dog	0	https://www.thewildest.com/dog-lifestyle/truth-behind-designer-dogs-and-dog-breeding	274
27	28	breeds bred designer purebred dog	0	https://time.com/designer-dogs/	275
27	28	breeds bred designer purebred dog	0	https://petkeen.com/designer-dog-breeds/	276
27	28	breeds bred designer purebred dog	0	https://animalcorner.org/blog/designer-dog-breeds/	277
27	28	breeds bred designer purebred dog	0	https://ocm.auburn.edu/experts/2019/10/010117-designer-dogs-breeding.php	278
27	28	breeds bred designer purebred dog	0	https://naiaonline.org/articles/article/the-clinical-truths-about-pure-breeds-mixed-breeds-and-designer-breeds	279
28	29	bollywood beverly industries oscars city	0	https://ils.unc.edu/searchtasks/search_show_task.php?aid=1196&no=1	280
28	29	bollywood beverly industries oscars city	0	https://www.reuters.com/article/uk-usa-bollywood-idUKBREA3O1PF20140425	281
28	29	bollywood beverly industries oscars city	0	https://www.hindustantimes.com/entertainment/bollywood/swara-bhasker-pre-oscar-gala-was-all-about-empowering-each-other-101648322857184.html	282
28	29	bollywood beverly industries oscars city	0	https://www.cp24.com/bollywood-oscars-look-to-live-up-to-hype-1.662108?cache=wpwecmoua%3FclipId%3D86116	283
28	29	bollywood beverly industries oscars city	0	https://www.ctvnews.ca/entertainment/stars-fans-to-descend-on-tampa-for-bollywood-s-version-of-oscars-1.1787705/comments-7.508301	284
28	29	bollywood beverly industries oscars city	0	https://www.gqindia.com/entertainment/content/oscars-2022-south-asian-celebrities-who-attended-priyanka-chopras-pre-oscars-event	285
28	29	bollywood beverly industries oscars city	0	https://www.weforum.org/agenda/2020/02/5-facts-to-show-anyone-who-thinks-the-global-film-business-is-all-about-hollywood/	286
28	29	bollywood beverly industries oscars city	0	https://www.yahoo.com/entertainment/news/indian-film-stars-bollywood-oscars-come-fla-201544203.html	287
28	29	bollywood beverly industries oscars city	0	http://content.time.com/time/magazine/article/0,9171,1203000,00.html	288
28	29	bollywood beverly industries oscars city	0	https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/mughal-e-azams-screenplay-admitted-in-oscars-library/articleshow/77412574.cms	289
29	30	swahili kenya cooking dish cook	0	https://www.pinterest.com/pin/delicious-kenya-swahili-pilau-recipe--359302876496655549/	290
29	30	swahili kenya cooking dish cook	0	https://www.kitchencounterchronicle.com/kenya-swahili-pilau/	291
29	30	swahili kenya cooking dish cook	0	https://www.pinterest.ca/asmasule62/swahili-dishes/	292
29	30	swahili kenya cooking dish cook	0	https://www.tuko.co.ke/271894-best-kenyan-swahili-dishes-recipes.html	293
29	30	swahili kenya cooking dish cook	0	https://mayuris-jikoni.com/tag/swahili-cuisine/	294
29	30	swahili kenya cooking dish cook	0	https://www.malindikenya.net/en/articles/territory/kenya-food/how-to-cook-the-real-swahili-style-chicken.html	295
29	30	swahili kenya cooking dish cook	0	https://weeatatlast.com/swahili-kenyan-pilau-rice/	296
29	30	swahili kenya cooking dish cook	0	https://africageographic.com/stories/six-swahili-food-dishes-wont-want-miss/	297
29	30	swahili kenya cooking dish cook	0	https://www.youtube.com/watch?v=gAFYD7puyNw	298
29	30	swahili kenya cooking dish cook	0	https://theculturetrip.com/africa/kenya/articles/the-swahili-cuisine-kenya-s-mouthwatering-food/	299
30	31	derby racing churchill schedule breeders	0	https://www.churchilldowns.com/visit/info/breeders-cup-gates-and-entry-process	300
30	31	derby racing churchill schedule breeders	0	https://www.churchilldowns.com/calendar/featured-events	301
30	31	derby racing churchill schedule breeders	0	https://www.kentuckyderby.com/racing/breeders-cup	302
30	31	derby racing churchill schedule breeders	0	https://nbcsportsgrouppressbox.com/2022/06/30/breeders-cup-challenge-series-from-churchill-downs-presented-this-saturday-live-at-4-p-m-et-on-nbc-peacock/	303
30	31	derby racing churchill schedule breeders	0	https://www.kentucky.com/sports/horses/article263052738.html	304
30	31	derby racing churchill schedule breeders	0	https://www.twinspires.com/race-tracks/churchill-downs	305
30	31	derby racing churchill schedule breeders	0	https://en.wikipedia.org/wiki/Kentucky_Derby	306
30	31	derby racing churchill schedule breeders	0	https://www.bloodhorse.com/horse-racing/articles/259090/breeders-cup-initiates-dirt-race-participation-bonus	307
30	31	derby racing churchill schedule breeders	0	https://www.nytimes.com/2021/11/04/sports/horse-racing/bob-baffert-breeders-cup.html	308
30	31	derby racing churchill schedule breeders	0	https://www.courier-journal.com/story/sports/horses/kentucky-derby/2022/05/06/jackies-warrior-back-more-brad-cox-has-2-horses-derby-city/6552198001/	309
31	32	destinations cities destination travel trip	0	https://www.planetware.com/world/top-cities-in-the-world-to-visit-eng-1-39.htm	310
31	32	destinations cities destination travel trip	0	https://travel.usnews.com/rankings/worlds-best-vacations/	311
31	32	destinations cities destination travel trip	0	https://www.forbes.com/sites/laurabegleybloom/2019/09/04/bucket-list-travel-the-top-50-places-in-the-world/	312
31	32	destinations cities destination travel trip	0	https://www.delicious.com.au/travel/international/gallery/100-cities-deserve-place-travel-bucket-list/o4lzlr69	313
31	32	destinations cities destination travel trip	0	https://www.packupgo.com/destination-cities	314
31	32	destinations cities destination travel trip	0	https://viatravelers.com/best-tourist-destinations/	315
31	32	destinations cities destination travel trip	0	https://travelness.com/most-visited-cities-in-the-world	316
31	32	destinations cities destination travel trip	0	https://www.tripadvisor.com/blog/best-destinations-travel-experiences-world-rankings/	317
31	32	destinations cities destination travel trip	0	https://www.travelandleisure.com/worlds-best/cities	318
31	32	destinations cities destination travel trip	0	https://www.globotreks.com/tips/best-places-visit-each-month-year/	319
32	33	glassblowing glass edison bulb advances	0	https://theemeraldmagazine.com/glassblowing-an-ancient-artform/	320
32	33	glassblowing glass edison bulb advances	0	https://asgs-glass.org/what-is-scientific-glassblowing/	321
32	33	glassblowing glass edison bulb advances	0	http://www.chem.latech.edu/~upali/chem281/glassblowing/glassblowing1.htm	322
32	33	glassblowing glass edison bulb advances	0	https://www.worldscientific.com/doi/pdf/10.1142/9789811247880_0007	323
32	33	glassblowing glass edison bulb advances	0	https://www.worldscientific.com/doi/pdf/10.1142/9789811247880_0008	324
32	33	glassblowing glass edison bulb advances	0	http://www.historyofglass.com/glass-history/glass-blowing-history/	325
32	33	glassblowing glass edison bulb advances	0	https://qsstudy.com/what-is-scientific-glassblowing/	326
32	33	glassblowing glass edison bulb advances	0	https://www.southampton.ac.uk/scas/scientific-glassblowing.page	327
32	33	glassblowing glass edison bulb advances	0	https://www.scientificglassservices.co.uk/what-is-scientific-glassblowing/	328
32	33	glassblowing glass edison bulb advances	0	https://www.salon.com/2020/04/24/how-glass-drove-scientific-discovery/	329
33	34	connecticut training academy career interests	0	https://portal.ct.gov/SDE/Career-and-Technical-Education/Career-and-Technical-Education/Career-Clusters-Pathways-Programs-of-Study	330
33	34	connecticut training academy career interests	0	https://www1.ctdol.state.ct.us/jcc/step1.asp	331
33	34	connecticut training academy career interests	0	https://www1.ctdol.state.ct.us/jcc/viewarticle.asp?intArticle=23	332
33	34	connecticut training academy career interests	0	https://careers.bankofamerica.com/en-us/job-detail/22064335/relationship-banker-west-hartford-financial-center-west-hartford-ct-west-hartford-connecticut-united-states	333
33	34	connecticut training academy career interests	0	https://www.ct.edu/regents/mission	334
33	34	connecticut training academy career interests	0	https://www.jobapscloud.com/CT/sup/bulpreview.asp?R1=220527&R2=7961SP&R3=001	335
33	34	connecticut training academy career interests	0	https://www.jobapscloud.com/CT/auditor/ClassSpecs.asp	336
33	34	connecticut training academy career interests	0	https://www.norwichct.org/506/Youth-Employment-Programs	337
33	34	connecticut training academy career interests	0	https://www.easterseals.com/hartford/our-programs/employment-training/	338
33	34	connecticut training academy career interests	0	http://www.211ct.org/search?term=Career%20Counseling&page=1&location=ct&service_area=connecticut	339
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.citizensforethics.org/reports-investigations/crew-reports/a-bitter-pill-how-big-pharma-lobbies-to-keep-prescription-drug-prices-high/	340
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.fiercepharma.com/pharma/peddling-influence-d-c-cost-pharma-industry-a-record-92m-first-quarter	341
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.fiercepharma.com/pharma/novartis-pfizer-and-amgen-top-pharma-s-lobby-spending-eventful-q1	342
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.opensecrets.org/federal-lobbying/industries/summary?id=H04	343
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://drugstorenews.com/pharmacy/merck-spends-nearly-12-million-lobbying-2q	344
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.nytimes.com/2001/11/04/business/a-muscular-lobby-rolls-up-its-sleeves.html	345
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://lobbycanada.gc.ca/app/secure/ocl/lrs/do/clntSmmry?clientOrgCorpNumber=12241&sMdKy=	346
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.cbc.ca/news/canada/new-brunswick/no-lobbying-pharmaceutical-manufacturers-1.5283538	347
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3483914/	348
34	35	lobbying lobbyist merck lobbied pharmaceutical	0	https://www.finance.senate.gov/imo/media/doc/4.4.2022%20Letter%20from%20Chairman%20Wyden%20to%20Merck.pdf	349
35	36	crisis eurozone europe downturns portugal	0	https://d-nb.info/1129266907/34	350
35	36	crisis eurozone europe downturns portugal	0	https://www.jstor.org/stable/23594865	351
35	36	crisis eurozone europe downturns portugal	0	https://www.esm.europa.eu/publications/safeguarding-euro/crisis-spreads-portugal-second-call-aid	352
35	36	crisis eurozone europe downturns portugal	0	https://www.consilium.europa.eu/media/33780/speech-peg-harvard-april-2018.pdf	353
35	36	crisis eurozone europe downturns portugal	0	https://www.united-europe.eu/2018/07/how-portugal-overcame-the-crisis/	354
35	36	crisis eurozone europe downturns portugal	0	https://www.athensjournals.gr/mediterranean/2016-2-2-1-Correia.pdf	355
35	36	crisis eurozone europe downturns portugal	0	https://www.researchgate.net/publication/328786841_The_European_Crisis_Repercussions_on_the_Portuguese_Economy	356
35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/2010%E2%80%932014_Portuguese_financial_crisis	357
35	36	crisis eurozone europe downturns portugal	0	https://en.wikipedia.org/wiki/European_debt_crisis	358
35	36	crisis eurozone europe downturns portugal	0	https://www.brookings.edu/bpea-articles/the-portuguese-slump-and-crash-and-the-euro-crisis/	359
36	37	roof silicone coating cooling material	0	https://pmsilicone.com/silicone-roof-coatings-reflectivity/	360
36	37	roof silicone coating cooling material	0	https://siliconeforbuilding.com/products/roof-coating	361
36	37	roof silicone coating cooling material	0	https://www.attainablehome.com/what-is-cool-roof-coating/	362
36	37	roof silicone coating cooling material	0	https://www.attainablehome.com/what-is-cool-roof-coating/#Typesnbspof_Cool_Roof_Coating	363
36	37	roof silicone coating cooling material	0	https://www.attainablehome.com/what-is-cool-roof-coating/#Best_Cool_Roof_Coating_Products	364
36	37	roof silicone coating cooling material	0	https://www.coatingsworld.com/issues/2018-05-01/view_features/silicone-cool-roof-coatings/	365
36	37	roof silicone coating cooling material	0	https://www.americanweatherstar.com/pros-and-cons-of-silicone-roof-coatings/	366
36	37	roof silicone coating cooling material	0	https://www.coolroofstore.net/crs-silicone/	367
36	37	roof silicone coating cooling material	0	https://www.roofingcontractor.com/articles/93912-product-focus-roof-coatings-with-silicone-materials	368
36	37	roof silicone coating cooling material	0	https://henry.com/retail/white-roof-coatings/887-tropi-cool-100-silicone-white-roof-coating	369
37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/scholarships/excelsior/	370
37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/scholarships/	371
37	38	colleges scholarships university college suny	0	https://www.suny.edu/counselor/faqs/parents/	372
37	38	colleges scholarships university college suny	0	https://www.suny.edu/diversity/scholarships-grants/	373
37	38	colleges scholarships university college suny	0	https://www.suny.edu/attend/learn-more/faqs/international-students/	374
37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/financial-aid-resources/	375
37	38	colleges scholarships university college suny	0	https://www.suny.edu/smarttrack/types-of-financial-aid/grants/	376
37	38	colleges scholarships university college suny	0	https://www2.cortland.edu/cost-aid/scholarships/	377
37	38	colleges scholarships university college suny	0	https://www.sunymaritime.edu/cost-aidapply-aid/scholarships	378
37	38	colleges scholarships university college suny	0	https://www.cuny.edu/financial-aid/scholarships/	379
38	39	eurozone crisis causes financial effects	0	https://www.naturalspublishing.com/files/published/3zl7oij137v39s.pdf	380
38	39	eurozone crisis causes financial effects	0	https://www.thebalance.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524	381
38	39	eurozone crisis causes financial effects	0	https://www.thebalance.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524#toc-causes	382
38	39	eurozone crisis causes financial effects	0	https://www.thebalance.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524#toc-the-solution	383
38	39	eurozone crisis causes financial effects	0	https://www.thebalance.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524#toc-affects-of-the-treaty	384
38	39	eurozone crisis causes financial effects	0	https://www.thebalance.com/eurozone-debt-crisis-causes-cures-and-consequences-3305524#toc-consequences	385
38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp	386
38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp#toc-debt-crisis-contributing-causes	387
38	39	eurozone crisis causes financial effects	0	https://www.investopedia.com/terms/e/european-sovereign-debt-crisis.asp#toc-greek-example-of-european-crisis	388
38	39	eurozone crisis causes financial effects	0	https://www.adb.org/sites/default/files/publication/30164/economics-wp336-economic-impact-eurozone-debt-crisis.pdf	389
39	40	infants milestones developmental korea japan	0	https://data.unicef.org/topic/early-childhood-development/development-status/	390
39	40	infants milestones developmental korea japan	0	https://pubmed.ncbi.nlm.nih.gov/35182581/	391
39	40	infants milestones developmental korea japan	0	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865595/	392
39	40	infants milestones developmental korea japan	0	https://pedrosopediatrics.com/Resources/Medical-Library/Newborns/Your-Preemie%E2%80%99s-Growth-Developmental-Milestones	393
39	40	infants milestones developmental korea japan	0	https://www.researchgate.net/figure/Korean-language-developmental-milestones_tbl2_246820440	394
39	40	infants milestones developmental korea japan	0	https://dclibrary.libnet.info/event/6774366	395
39	40	infants milestones developmental korea japan	0	https://www.koreascience.or.kr/article/JAKO201330258589767.page	396
39	40	infants milestones developmental korea japan	0	https://sonrisepediatrics.com/Your-Child-s-Growth-Developmental-Milestones	397
39	40	infants milestones developmental korea japan	0	https://jkms.org/search.php?where=aview&id=10.3346/jkms.2015.30.S1.S25&code=0063JKMS&vmode=REF	398
